id,predicted_price
376,251719.505
377,849560.55
378,239347.22
379,474024.88
380,485721.705
381,604740.875
382,721167.4
383,390061.205
384,409346.365
385,285248.045
386,393355.945
387,587751.065
388,532961.485
389,508862.0
390,549322.0
391,351612.89166666666
392,615517.6
393,529812.25
394,769874.51
395,337139.18
396,274184.82333333336
397,1119729.325
398,829420.085
399,395000.25
400,293322.825
401,402896.24
402,620780.34
403,291482.545
404,474124.75
405,508411.38
406,576080.87
407,608207.25
408,299414.3333333333
409,381238.185
410,475620.25
411,408493.835
412,580401.7
413,569250.345
414,228834.0
415,333560.99
416,663262.57
417,519951.45
418,777058.5
419,439741.25
420,413830.675
421,496653.125
422,254279.13
423,798016.955
424,424811.705
425,565327.1
426,343076.25
427,726780.9
428,506536.965
429,247953.26
430,701197.03
431,664375.24
432,792426.33
433,343547.08
434,640956.015
435,548867.225
436,640480.875
437,568831.58
438,569709.525
439,253353.375
440,878248.6816666665
441,341258.675
442,485505.2
443,207798.115
444,345281.07
445,335571.5
446,373503.525
447,2240199.0
448,489951.5
449,963472.2
450,488683.46
451,184690.03333333333
452,614069.005
453,430803.5
454,385153.4166666666
455,858821.25
456,326816.5
457,792500.185
458,366658.5
459,285325.11
460,454370.03
461,555278.1
462,1291004.27
463,577622.88
464,1472025.34
465,527412.05
466,458895.67
467,589229.6916666667
468,765900.01
469,413526.75
470,631186.57
471,477126.99
472,397075.38
473,883888.89
474,479675.86309523805
475,434072.33
476,310485.78
477,401910.0
478,369449.75
479,322021.435
480,199899.55416666667
481,233980.5
482,352072.075
483,352043.0
484,374872.09
485,438410.5
486,585319.49
487,258838.73
488,740625.525
489,296774.0
490,821993.055
491,734232.4
492,559396.98
493,592745.965
494,1005033.965
495,376001.97
496,918577.135
497,335054.0
498,532520.425
499,358306.125
500,330695.6
501,378689.125
502,426338.3
503,642803.95
504,323072.5833333334
505,674120.73
506,624978.25
507,979451.925
508,415516.45
509,470069.48
510,986020.95
511,613894.5
512,777178.045
513,694949.055
514,341457.5
515,852983.75
516,412437.895
517,198372.075
518,378249.5
519,292883.11
520,298406.475
521,673953.89
522,568010.93
523,311801.5
524,593098.75
525,260350.0
526,582901.69
527,270996.75
528,949041.95
529,515055.015
530,813286.205
531,426463.25
532,1038556.95
533,443332.33
534,213322.075
535,253968.89666666664
536,333294.115
537,948747.795
538,567825.345
539,870659.35
540,575410.59
541,329691.425
542,910634.375
543,242115.52
544,647556.75
545,497868.705
546,352850.8
547,1657848.5
548,663059.525
549,312753.3833333333
550,733678.175
551,387294.54
552,616117.75
553,1563777.75
554,280298.25
555,511556.95
556,283708.92083333334
557,322397.45
558,224776.86
559,750771.95
560,419928.67
561,247578.45
562,564770.8916666667
563,496093.935
564,181717.645
565,916971.63
566,241476.5783333333
567,628216.575
568,198636.93333333332
569,621001.475
570,560688.555
571,474204.09
572,753708.75
573,268149.385
574,395918.27
575,262842.92
576,325970.53125
577,464648.25
578,320531.27
579,667881.47
580,366663.8333333334
581,744198.955
582,991246.57
583,322129.48
584,290874.63
585,351595.785
586,222213.0
587,342881.81
588,298401.25
589,389303.855
590,407683.425
591,765659.0
592,322611.645
593,250520.5133333333
594,479694.825
595,425366.205
596,934809.545
597,478669.625
598,834221.5
599,346502.85
600,502715.45
601,401281.0
602,1140831.2183333333
603,171360.49166666664
604,346973.75
605,243432.4233333333
606,436747.785
607,332762.965
608,312681.405
609,517164.11
610,741932.925
611,187725.88833333337
612,476080.79
613,340934.92
614,492043.87
615,226829.51
616,281661.335
617,357703.61
618,483500.585
619,562015.44
620,998462.95
621,533542.39
622,2238342.25
623,688638.11
624,911907.14
625,737669.55
626,323272.825
627,707264.29
628,1365782.45
629,603441.25
630,339334.0
631,266108.985
632,358363.0
633,1151183.8
634,346578.185
635,476767.76
636,447945.35
637,572724.75
638,264842.02
639,575675.6
640,567089.805
641,863216.72
642,736798.0983333334
643,523080.57
644,396581.68
645,583845.27
646,339060.2
647,662879.805
648,372228.245
649,213552.09666666665
650,842555.05
651,405219.545
652,478630.46
653,336274.75
654,2194079.5
655,465033.35
656,627909.69
657,706829.45
658,562272.09
659,500169.065
660,247695.415
661,284316.975
662,308101.5
663,1237691.6
664,449881.81
665,427594.44
666,867893.0
667,291902.15
668,465234.1283333333
669,459677.865
670,1243681.05
671,513424.0
672,893942.85
673,816496.34
674,485504.885
675,824644.655
676,642486.37
677,565241.5
678,338921.245
679,622571.63
680,510975.97
681,479895.8
682,645590.48
683,152091.1025
684,553393.375
685,516865.5
686,421277.3333333334
687,602535.02
688,636963.01
689,315966.2
690,254667.41333333327
691,227391.375
692,404662.095
693,718189.7
694,646091.5
695,310553.255
696,311291.7833333334
697,494029.095
698,264895.245
699,981913.63
700,349688.44
701,352476.98
702,244844.25
703,393782.99
704,642040.55
705,404662.095
706,977192.65
707,940817.77
708,979121.47
709,232543.27
710,531869.4
711,533943.01
712,246539.985
713,388708.97
714,458784.355
715,229947.435
716,542176.695
717,373748.825
718,377187.3333333334
719,511397.5
720,309902.945
721,621580.25
722,507870.775
723,529347.285
724,784907.44
725,347074.25
726,837796.64
727,587951.145
728,336239.105
729,556956.06
730,238437.86
731,430619.555
732,851951.0
733,931074.26
734,443367.075
735,226393.81833333336
736,271754.4
737,759620.275
738,728323.39
739,294272.11
740,320992.475
741,384955.79
742,384866.945
743,1542611.25
744,157557.625
745,229588.69
746,178722.375
747,496204.035
748,364640.915
749,699411.875
750,1096933.3
751,438634.0
752,316306.95
753,737344.375
754,318446.0
755,750059.8
756,535613.675
757,459645.5
758,538070.57
759,521986.295
760,222831.145
761,474846.95
762,515322.52
763,476737.04
764,427293.43
765,1080206.45
766,552494.735
767,770361.75
768,925161.75
769,721682.75
770,231748.2333333333
771,505594.75
772,400182.9
773,632143.675
774,585556.99
775,241825.5783333333
776,316484.55
777,545215.5
778,340101.33333333326
779,568585.5
780,446736.675
781,537004.25
782,549642.75
783,274789.1
784,326290.89166666666
785,186207.875
786,221770.87
787,571945.58
788,230295.36
789,402327.75
790,474423.12
791,407255.875
792,300780.295
793,420435.55
794,481511.13
795,481226.91714285716
796,309130.82
797,1553857.6
798,532745.7716666666
799,420983.5
800,547878.25
801,958871.98
802,446475.15
803,200641.125
804,474216.61
805,294866.16
806,433318.88
807,935660.25
808,324565.25
809,512702.62
810,631059.57
811,481584.78
812,598334.25
813,563751.005
814,803261.12
815,885141.25
816,296423.785
817,1198413.6
818,419246.5
819,702880.86
820,350880.25
821,291823.945
822,579271.235
823,480485.955
824,288932.46
825,803386.325
826,676596.715
827,250892.9085714286
828,257762.6
829,351104.25
830,437518.015
831,896424.495
832,573530.49
833,335453.0
834,510234.805
835,424749.775
836,228562.795
837,456582.8
838,244004.815
839,376967.65
840,536576.215
841,412571.425
842,229435.12
843,506352.25
844,637246.545
845,620628.0
846,811972.245
847,468493.7
848,348812.5
849,492396.04
850,364592.19
851,832885.0
852,890451.575
853,476529.235
854,433600.005
855,275170.715
856,820417.0
857,529338.75
858,393601.815
859,1400073.2
860,369745.475
861,302072.57
862,832878.59
863,783133.0616666668
864,442855.75
865,479057.9
866,408324.15
867,194239.045
868,660284.6
869,466713.5
870,318346.0233333334
871,464774.5
872,353362.31
873,378178.3
874,189138.45833333337
875,315561.33785714285
876,311447.3933333333
877,336953.945
878,255703.59
879,350262.32
880,929753.0
881,565373.325
882,413539.43
883,629089.14
884,337605.75
885,155115.2125
886,409430.3
887,353371.17
888,594979.66
889,223314.99999999997
890,497182.6
891,899584.945
892,771071.05
893,617968.8
894,505095.27
895,297223.475
896,1188345.675
897,718015.095
898,806301.43
899,376984.005
900,518932.25
901,925590.68
902,490887.75
903,190959.40166666667
904,1164849.46
905,201919.78
906,1019736.2
907,331355.45
908,590355.005
909,609882.775
910,465005.37
911,568489.5
912,606016.715
913,745485.725
914,830658.455
915,513781.745
916,672071.68
917,518069.495
918,458229.755
919,240107.80166666664
920,435823.5
921,418203.24
922,438202.615
923,523338.355
924,313360.7
925,267269.75
926,296569.82
927,470525.9166666666
928,587948.125
929,272094.92833333334
930,527976.75
931,550346.0
932,655870.005
933,990520.075
934,775424.32
935,400858.145
936,866877.48
937,482938.11
938,610981.65
939,333525.3
940,1587125.25
941,306289.73
942,263854.23
943,415491.375
944,216232.9
945,440733.95
946,825000.75
947,811497.525
948,848733.75
949,268316.995
950,233362.25
951,344072.225
952,2097403.0
953,488212.25
954,446956.74
955,991514.26
956,505995.75
957,612490.53
958,1043345.95
959,1244113.5
960,537709.225
961,384158.81
962,442839.05
963,664220.53
964,574082.03
965,314057.81
966,336958.36
967,283878.385
968,461770.0
969,781803.25
970,482161.45
971,819311.83
972,336379.495
973,348966.7
974,334211.5
975,206808.95
976,348756.045
977,256847.90333333332
978,250113.75
979,954442.11
980,796298.805
981,293255.8333333333
982,273910.26
983,466546.25
984,217455.99999999997
985,567516.59
986,257911.76
987,1015082.225
988,479377.89
989,342522.195
990,317750.105
991,685079.915
992,275317.33
993,833906.43
994,448437.46
995,605593.7
996,469796.475
997,378916.945
998,325976.69166666665
999,264118.17
1000,586532.6
1001,359300.375
1002,453498.25
1003,258293.7
1004,214867.25
1005,207563.28333333335
1006,546902.49
1007,353219.34
1008,333527.46
1009,1049576.13
1010,564830.375
1011,391406.285
1012,354166.94
1013,437986.25
1014,467483.995
1015,1916723.35
1016,430122.805
1017,650368.5916666667
1018,396848.895
1019,282951.5
1020,2689557.5
1021,416969.025
1022,350048.595
1023,362501.3983333334
1024,907070.17
1025,202672.725
1026,1636466.39
1027,572704.8
1028,452381.5
1029,952608.515
1030,446244.6
1031,641061.0
1032,367786.25
1033,228243.48
1034,528324.25
1035,346837.87
1036,235453.4
1037,524764.995
1038,279474.0
1039,248734.7
1040,392074.625
1041,437980.605
1042,485246.21
1043,536623.5
1044,512577.115
1045,826832.675
1046,435652.99
1047,204091.97916666663
1048,380175.47
1049,903585.595
1050,359076.75
1051,637891.475
1052,247896.94
1053,505141.75
1054,2571899.25
1055,714801.75
1056,288614.1
1057,366371.825
1058,402066.95666666667
1059,446100.035
1060,715812.15
1061,578066.0
1062,248344.585
1063,1093410.0
1064,651193.53
1065,521646.5
1066,407927.975
1067,228508.03
1068,427930.455
1069,428452.365
1070,1187018.9
1071,391833.55
1072,741780.425
1073,223725.03
1074,457093.31
1075,295148.095
1076,355917.685
1077,274761.0
1078,855336.2
1079,308553.975
1080,714871.73
1081,255957.72
1082,376941.8
1083,358240.655
1084,290991.915
1085,752997.255
1086,542493.52
1087,707031.6016666666
1088,609714.385
1089,887642.85
1090,311212.61
1091,961946.97
1092,254773.735
1093,195558.375
1094,304948.82
1095,668324.26
1096,462792.395
1097,1412508.075
1098,318506.41
1099,459997.5
1100,298920.61333333334
1101,442670.8
1102,502353.285
1103,830173.5
1104,411291.625
1105,235875.61
1106,752087.2
1107,260348.7
1108,260188.4166666667
1109,513990.0
1110,395720.75
1111,485568.06
1112,291430.125
1113,756582.73
1114,163201.75
1115,363490.9
1116,1175223.9
1117,1257585.83
1118,275082.75
1119,469927.165
1120,793553.5
1121,543824.875
1122,224534.0
1123,465961.12
1124,412019.75
1125,160225.61666666667
1126,585400.51
1127,591548.5
1128,825011.0
1129,343745.845
1130,761485.75
1131,764358.02
1132,521039.41666666674
1133,671834.5
1134,907820.27
1135,293699.665
1136,956862.535
1137,329774.48
1138,215067.875
1139,204726.88
1140,341115.605
1141,581582.275
1142,215437.94
1143,549121.3333333334
1144,421572.75
1145,281443.915
1146,854936.315
1147,454652.5
1148,2231830.25
1149,1143300.0
1150,556747.38
1151,535660.0
1152,545598.315
1153,332928.75
1154,268381.295
1155,1802613.85
1156,305267.265
1157,474456.625
1158,486909.25
1159,638596.525
1160,262450.205
1161,856880.89
1162,589461.2
1163,313937.155
1164,238955.125
1165,489001.34809523815
1166,465767.6
1167,404740.19
1168,222935.39
1169,845258.875
1170,603919.0
1171,540580.81
1172,273224.25
1173,489711.205
1174,632495.495
1175,568945.9666666667
1176,409042.5
1177,375844.845
1178,827438.545
1179,237219.91
1180,471911.45
1181,921254.025
1182,315199.12
1183,478648.81
1184,2142277.9
1185,518826.175
1186,633981.7083333334
1187,2962624.25
1188,511479.255
1189,514613.42
1190,545376.5
1191,388857.395
1192,898396.9666666667
1193,970598.15
1194,595049.4
1195,502808.89
1196,353913.795
1197,266590.0
1198,518553.235
1199,251783.38
1200,824029.36
1201,477098.70666666667
1202,586257.77
1203,1228729.44
1204,782567.2
1205,373000.725
1206,254877.43
1207,604951.5
1208,872448.99
1209,499786.505
1210,529160.12
1211,217200.59833333333
1212,466727.305
1213,612555.485
1214,536749.525
1215,523236.425
1216,628836.32
1217,819142.0
1218,394286.01
1219,844608.9
1220,231355.0
1221,402477.99
1222,470725.45
1223,213276.925
1224,267994.70666666667
1225,294914.05
1226,424464.0
1227,428693.25
1228,465529.25
1229,251289.705
1230,551129.315
1231,554639.875
1232,1074342.4
1233,367432.625
1234,317691.15
1235,247089.045
1236,759941.64
1237,817729.95
1238,295874.15
1239,746730.635
1240,685713.35
1241,347022.68
1242,287688.25
1243,401763.55
1244,726680.62
1245,1420996.85
1246,605567.89
1247,360284.34
1248,457731.815
1249,402562.46
1250,530619.75
1251,758716.88
1252,522726.75
1253,391895.36
1254,336194.52833333326
1255,461905.98
1256,379364.0
1257,385732.69
1258,509174.4
1259,392553.625
1260,502645.75
1261,474941.0
1262,719039.845
1263,367250.38
1264,203098.625
1265,355899.935
1266,386464.0
1267,261495.79
1268,640936.03
1269,172613.31666666665
1270,358942.5
1271,369990.625
1272,645848.03
1273,645880.0
1274,418261.75
1275,760284.0
1276,429772.865
1277,769768.15
1278,791891.535
1279,572877.75
1280,419948.5
1281,363915.675
1282,1340143.0
1283,965666.105
1284,201541.0
1285,314717.62
1286,421682.845
1287,250569.36
1288,1046421.995
1289,741650.04
1290,994260.2
1291,235680.69
1292,642547.25
1293,702720.75
1294,204325.765
1295,510518.0
1296,318358.045
1297,597750.855
1298,230896.9
1299,425638.57
1300,287132.8566666667
1301,687005.49
1302,357917.565
1303,234746.355
1304,649845.085
1305,565960.8883333333
1306,598339.785
1307,485586.0
1308,225560.985
1309,638436.7083333334
1310,200596.375
1311,207043.825
1312,611970.05
1313,503065.25
1314,249122.005
1315,359250.805
1316,265037.815
1317,680124.02
1318,290000.855
1319,305590.67
1320,382297.765
1321,403012.5
1322,285316.2
1323,264460.16833333333
1324,301298.585
1325,788630.75
1326,243853.7916666667
1327,2894629.75
1328,1866744.85
1329,487518.425
1330,616927.8
1331,439798.84
1332,514581.52
1333,566629.0833333334
1334,638383.81
1335,322596.79
1336,742668.395
1337,373118.0
1338,255701.535
1339,1251161.84
1340,483128.5
1341,265754.935
1342,257006.25
1343,440162.65
1344,513178.06
1345,545137.925
1346,724783.0
1347,622357.27
1348,523701.17
1349,1152962.14
1350,423575.03
1351,342646.71
1352,423725.215
1353,556541.94
1354,375119.5
1355,343013.5
1356,587217.805
1357,1903337.75
1358,742740.6
1359,918025.77
1360,306702.87
1361,186785.61666666667
1362,287904.5
1363,275722.1
1364,285578.5
1365,977605.865
1366,323397.51
1367,441776.6958333333
1368,354542.99
1369,357717.16
1370,596657.185
1371,355302.655
1372,529536.0
1373,720911.01
1374,478233.2
1375,508293.8
1376,263962.37
1377,366117.115
1378,791248.525
1379,208928.14625
1380,344882.775
1381,168255.5
1382,398064.0
1383,325127.82
1384,431844.25
1385,576742.3
1386,406020.91
1387,732799.45
1388,447243.79049999994
1389,399217.0
1390,279136.225
1391,416657.6916666667
1392,549137.19
1393,485614.255
1394,447286.14
1395,675322.91
1396,1031902.64
1397,382759.33
1398,386823.82
1399,865276.22
1400,238598.375
1401,985105.745
1402,888596.4333333332
1403,313049.365
1404,987178.7
1405,280552.115
1406,340858.325
1407,485070.605
1408,269288.9583333334
1409,307428.35
1410,234031.85333333333
1411,366084.04
1412,428112.5
1413,491806.98
1414,433600.005
1415,421558.125
1416,395568.835
1417,811624.225
1418,789154.5
1419,379345.6
1420,450646.75
1421,428101.0
1422,925078.43
1423,666499.45
1424,257464.975
1425,305081.8
1426,388123.075
1427,185259.37
1428,1067288.5
1429,458724.43
1430,702495.7033333335
1431,188218.6
1432,306633.9166666666
1433,1040276.35
1434,361455.19
1435,477679.9
1436,537732.68
1437,222646.0
1438,182438.0833333333
1439,433754.18
1440,397984.87
1441,585864.335
1442,198717.75
1443,369490.2
1444,360541.45
1445,375906.9
1446,194969.035
1447,422236.6
1448,556286.755
1449,640435.635
1450,348266.4
1451,328153.61
1452,714044.24
1453,181421.7304166667
1454,378796.82
1455,241910.235
1456,485766.6
1457,992100.11
1458,1525458.2
1459,237231.07
1460,944777.33
1461,580630.75
1462,421008.58
1463,236845.81
1464,635633.225
1465,238371.515
1466,295064.8
1467,862920.85
1468,2366599.4
1469,589860.525
1470,287613.14
1471,398421.275
1472,330525.6866666667
1473,257645.17
1474,536345.345
1475,319966.5
1476,416382.18
1477,317584.0
1478,305342.095
1479,427647.625
1480,356901.985
1481,741758.75
1482,461762.91
1483,337860.625
1484,851193.75
1485,749696.09
1486,370544.95
1487,360657.21
1488,1772995.35
1489,384560.585
1490,687640.225
1491,839093.645
1492,495999.24
1493,508566.0
1494,681841.375
1495,432882.75
1496,344151.26333333337
1497,398796.5
1498,318422.5
1499,442478.545
1500,350199.22
1501,616299.955
1502,864542.33
1503,996174.05
1504,1286464.52
1505,707871.44
1506,461067.95
1507,402457.415
1508,351516.1041666666
1509,392841.5
1510,257986.515
1511,315881.805
1512,685106.63
1513,299598.1
1514,649356.035
1515,500470.32
1516,515344.835
1517,258740.775
1518,261043.5
1519,802854.72
1520,930940.435
1521,760990.55
1522,458044.25
1523,785469.25
1524,666045.0
1525,202582.0
1526,831829.935
1527,910326.875
1528,370797.0
1529,227598.6880952381
1530,408623.5
1531,476588.83333333326
1532,572618.315
1533,595878.315
1534,653144.005
1535,610795.0
1536,611328.745
1537,285378.015
1538,810938.145
1539,272212.775
1540,342937.1866666667
1541,297893.75
1542,326994.25
1543,329993.86
1544,945787.375
1545,230518.0
1546,248692.72333333336
1547,587717.91
1548,454575.805
1549,398693.2625
1550,427209.475
1551,1416251.0
1552,1263449.4
1553,661998.235
1554,247680.75
1555,207004.955
1556,842097.95
1557,399839.04
1558,296239.225
1559,329267.48
1560,359915.25
1561,700567.88
1562,355250.7857142857
1563,1734851.17
1564,393825.0
1565,1187006.525
1566,667731.61
1567,247054.525
1568,925957.2
1569,314169.65
1570,602492.25
1571,411692.0
1572,852954.13
1573,449780.04
1574,471083.72
1575,671982.86
1576,686517.71
1577,433118.07
1578,666365.9
1579,710469.875
1580,502415.75
1581,336031.25
1582,398783.41
1583,390107.57
1584,370868.625
1585,374131.915
1586,845602.985
1587,1350299.13
1588,174399.66833333336
1589,753103.76
1590,258986.165
1591,269704.67
1592,148185.0
1593,504718.745
1594,1338263.7
1595,281129.775
1596,637245.435
1597,804333.09
1598,347475.185
1599,1533187.45
1600,727229.4
1601,330756.76
1602,762857.7
1603,422971.75
1604,551781.475
1605,502064.54
1606,707496.415
1607,182144.32333333333
1608,615201.0
1609,411967.24
1610,237587.235
1611,1519683.8
1612,311493.8
1613,441002.89
1614,236300.75
1615,489247.575
1616,241040.25
1617,610883.24
1618,470223.88
1619,636176.41
1620,378223.85
1621,729557.18
1622,311253.965
1623,1007928.5
1624,595073.75
1625,224703.86666666667
1626,2036616.05
1627,814419.75
1628,443135.55
1629,274994.025
1630,664200.5
1631,645741.915
1632,200048.59
1633,569558.72
1634,412640.325
1635,437249.6
1636,763496.25
1637,332532.5
1638,640417.1
1639,1358983.5
1640,191587.12
1641,352412.205
1642,653544.025
1643,366386.11
1644,896485.7216666666
1645,400875.745
1646,230905.0
1647,531419.9
1648,267386.095
1649,308633.25
1650,276755.535
1651,354057.5
1652,173069.595
1653,347875.52
1654,562905.0
1655,961561.45
1656,393971.76
1657,363739.25
1658,306783.405
1659,709267.36
1660,546679.575
1661,728121.4
1662,322849.865
1663,302469.835
1664,616017.5
1665,627513.05
1666,950167.475
1667,600674.125
1668,427551.455
1669,912995.0
1670,503289.83333333326
1671,588583.805
1672,280263.905
1673,541878.995
1674,365622.58
1675,560840.295
1676,472587.07
1677,282076.6
1678,713315.1
1679,409097.39
1680,783625.845
1681,497091.25
1682,303088.835
1683,468058.585
1684,574999.25
1685,500772.13
1686,1090016.95
1687,451849.87500000006
1688,397209.5
1689,485345.61
1690,466662.75
1691,566333.475
1692,479670.315
1693,761267.29
1694,656273.0
1695,779646.31
1696,530732.235
1697,546671.1666666667
1698,1365550.3
1699,257356.13
1700,247104.39
1701,635586.44
1702,475477.075
1703,349701.13
1704,283336.05
1705,724534.39
1706,176575.5
1707,875439.5
1708,981301.675
1709,1495232.1
1710,728932.1
1711,440056.35
1712,274707.15
1713,401481.82
1714,281615.5
1715,1093369.285
1716,993246.85
1717,1219791.915
1718,333649.75
1719,447802.0
1720,354985.02
1721,387293.07
1722,268164.375
1723,509014.625
1724,427849.995
1725,336857.5
1726,394570.875
1727,314745.2
1728,165181.1125
1729,569755.11
1730,394770.075
1731,474993.025
1732,1182690.9166666667
1733,795606.3
1734,352534.175
1735,1342526.0
1736,641723.26
1737,745211.75
1738,242825.245
1739,729652.29
1740,571131.875
1741,511278.86
1742,241334.3
1743,584081.54
1744,765327.88
1745,419230.36
1746,945462.5
1747,425925.05
1748,728919.5409523809
1749,336070.295
1750,490854.855
1751,639918.445
1752,337465.45
1753,481244.155
1754,1121380.8
1755,543113.12
1756,630598.505
1757,1428577.25
1758,352108.14
1759,376532.235
1760,296288.72
1761,350792.815
1762,521852.5
1763,696501.76
1764,466874.75
1765,439235.66
1766,469712.25
1767,489527.25
1768,272622.0
1769,310613.595
1770,841964.295
1771,553736.975
1772,217213.77583333332
1773,331136.42
1774,671110.895
1775,671159.25
1776,1160239.7833333334
1777,192291.405
1778,437476.025
1779,224043.66833333336
1780,211952.625
1781,672315.73
1782,234444.25
1783,1067606.97
1784,799308.75
1785,582868.71
1786,871015.515
1787,351824.4147619048
1788,669623.225
1789,290219.645
1790,748705.25
1791,372568.9766666666
1792,1087325.9
1793,349779.115
1794,556668.7916666666
1795,337158.75
1796,330509.3
1797,434715.6166666667
1798,231674.635
1799,237594.575
1800,432507.35
1801,272864.6866666667
1802,252929.26
1803,256911.125
1804,726712.105
1805,364222.45
